"sample_id"	"PANGAEA sample id"	"Station.label"	"Layer"	"polar"	"lower.size.fraction"	"upper.size.fraction"	"Event.date"	"Latitude"	"Longitude"	"Depth.nominal"	"Ocean.region"	"Temperature"	"Oxygen"	"ChlorophyllA"	"Carbon.total"	"Salinity"	"Gradient.Surface.temp(SST)"	"Fluorescence"	"CO3"	"HCO3"	"Density"	"PO4"	"PAR.PC"	"NO3"	"Si"	"Alkalinity.total"	"Ammonium.5m"	"Depth.Mixed.Layer"	"Lyapunov"	"NO2"	"Depth.Min.O2"	"NO2NO3"	"Nitracline"	"Brunt.V_is_l_"	"Iron.5m"	"Depth.Max.O2"	"Okubo.Weiss"	"Residence.time"	"Sigma-theta"	"fCDOM"
"ERR3586856"	"TARA_B100001242"	"TARA_132"	"MES"	"non polar"	0.22	3	"2011-10-05T20:45:47"	31.528	-159.0224	550	"[NPO] North Pacific Ocean (MRGID:1908)"	6.634392	131.979417	-0.0024	0	33.991383	0.83732	3.06763	0	0	26.6805	NA	NA	28.302949	NA	0	0.022323498	47	0.043804	NA	646	NA	137	56	0.00081438	56	0.134524	0	26.6805	3.06763
"ERR3586857"	"TARA_B100001242"	"TARA_132"	"MES"	"non polar"	0.22	3	"2011-10-05T20:45:47"	31.528	-159.0224	550	"[NPO] North Pacific Ocean (MRGID:1908)"	6.634392	131.979417	-0.0024	0	33.991383	0.83732	3.06763	0	0	26.6805	NA	NA	28.302949	NA	0	0.022323498	47	0.043804	NA	646	NA	137	56	0.00081438	56	0.134524	0	26.6805	3.06763
"ERR3586858"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586859"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586860"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586861"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586862"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586863"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586864"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586865"	"TARA_B100001215"	"TARA_143"	"SRF"	"non polar"	0.22	3	"2012-01-16T12:30"	29.6394	-79.5395	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.812165	194.6794	0.036	0.0099	36.21913	0.67624	1.716812	0.0263	0	24.32047	0.0065	NA	0.492301	1.256	8e-04	0.006383077	109	0.398799	0.018	656	0.061	639	127	0.001241966	16	-4.707638	1.083333	24.32047	1.716812
"ERR3586866"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586867"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586868"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586869"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586870"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586871"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586872"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586873"	"TARA_B100001196"	"TARA_144"	"SRF"	"non polar"	0.22	3	"2012-01-29T20:01"	36.3698	-72.9669	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	22.939295	199.80685	0.06012	0.01065	36.39483	5.8407	1.830372	0.02785	0	25.00969	0	NA	1.037244	1.14325	0.001	0.008509823	76	0.249201	0.01375	791	NA	613	77	0.001002842	1044	2.028463	1.861111	25.00969	1.830372
"ERR3586890"	"TARA_B100000986"	"TARA_096"	"SRF"	"non polar"	0.22	3	"2011-03-24T13:00"	-29.7238	-101.1604	5	"[SPO] South Pacific Ocean (MRGID:1910)"	23.84533	204.54175	-0.00432	NA	35.76868	0.13056	1.521211	NA	NA	24.269535	0.1575	NA	0.149932	0.5305	NA	0.010189857	49	0.056696	0	927	NA	330	60	0.000148684	82	0.047596	0	24.269535	1.521211
"ERR3586891"	"TARA_B100000987"	"TARA_096"	"DCM"	"non polar"	0.22	3	"2011-03-24T19:09:46"	-29.668	-101.2285	155	"[SPO] South Pacific Ocean (MRGID:1910)"	18.12644	220.19105	0.087	NA	35.33263	0.3657	1.847651	NA	NA	25.50222	0.181	NA	0	0.5315	NA	0.010189857	46	0.056696	NA	260	NA	243	57	0.000148684	77	0.047596	0	25.50222	1.847651
"ERR3586892"	"TARA_B100000994"	"TARA_097"	"SRF"	"non polar"	0.22	3	"2011-03-27T13:47"	-28.1698	-107.3833	5	"[SPO] South Pacific Ocean (MRGID:1910)"	24.716415	200.81125	-0.00144	NA	36.049015	0.27248	1.510773	NA	NA	24.22107	0.121	NA	0.107906	0.567	NA	0.008414943	59	0.01664	5e-04	467	0.035	350	70	0.000237817	94	-0.248939	90.75	24.22107	1.510773
"ERR3586893"	"TARA_B100001000"	"TARA_097"	"MES"	"non polar"	0.22	3	"2011-03-28T12:55:12"	-28.1762	-107.4021	310	"[SPO] South Pacific Ocean (MRGID:1910)"	12.677925	196.39225	-0.00432	0	34.568237	0.44524	2.168405	0	0	26.130906	0.86375	NA	10.430143	1.68	0	0.008414943	55	0.01664	0.011	433	10.5835	410	63	0.000237817	75	-0.248939	90.75	26.130906	2.168405
"ERR3586894"	"TARA_B100000973"	"TARA_097"	"DCM"	"non polar"	0.22	3	"2011-03-28T22:23:14"	-28.1874	-107.6385	175	"[SPO] South Pacific Ocean (MRGID:1910)"	18.478415	214.770062	0.07077	9e-04	35.42905	0.40644	1.824504	0.0059	0	25.49114	0.1725	NA	0.349581	0.5065	0	0.008414943	59	0.01664	0.03925	324	0.12225	326	69	0.000237817	84	-0.248939	90.75	25.49114	1.824504
"ERR3586895"	"TARA_B100001031"	"TARA_098"	"SRF"	"non polar"	0.22	3	"2011-04-03T13:44"	-25.8051	-111.7202	5	"[SPO] South Pacific Ocean (MRGID:1910)"	25.18103	200.40835	-0.0072	NA	36.40163	0.26901	1.457396	NA	NA	24.346275	0.1815	NA	0	0.385875	NA	0.007986359	69	0.028784	0.000563	485	0.05125	431	79	0.000233155	109	-0.006839	0	24.346275	1.457396
"ERR3586896"	"TARA_B100001033"	"TARA_098"	"DCM"	"non polar"	0.22	3	"2011-04-03T21:50:58"	-25.826	-111.7294	188	"[SPO] South Pacific Ocean (MRGID:1910)"	20.2127	208.821	0.04656	NA	35.86191	0.13514	1.795236	NA	NA	25.37245	NA	NA	0	NA	NA	0.007986359	60	0.028784	NA	392	NA	391	71	0.000233155	95	-0.006839	0	25.37245	1.795236
"ERR3586897"	"TARA_B100001010"	"TARA_098"	"MES"	"non polar"	0.22	3	"2011-04-04T13:55:02"	-25.8076	-111.6906	488	"[SPO] South Pacific Ocean (MRGID:1910)"	7.96837	154.6701	-0.00072	0	34.3655	0.18166	2.58324	0	0	26.78725	2.023	NA	24.271551	12.05	0	0.007986359	64	0.028784	0	460	27.2885	411	72	0.000233155	98	-0.006839	0	26.78725	2.58324
"ERR3586898"	"TARA_B100000885"	"TARA_099"	"SRF"	"non polar"	0.22	3	"2011-04-09T13:56"	-21.146	-104.787	5	"[SPO] South Pacific Ocean (MRGID:1910)"	23.88925	203.37975	0	3e-04	36.1376	0.25653	1.490169	6e-04	0	24.5391	0.2975	NA	0	0.558	0	0.015182246	67	0.050989	0.006	385	0.0315	386	75	4.58e-06	107	0.00016	8.333333	24.5391	1.490169
"ERR3586899"	"TARA_B100001107"	"TARA_110"	"SRF"	"non polar"	0.22	3	"2011-05-21T12:27"	-2.0133	-84.589	5	"[SPO] South Pacific Ocean (MRGID:1910)"	23.88816	191.91255	0.11724	0.0125	35.012435	2.3345	1.970432	0.00855	0	23.68419	0.77275	NA	8.074076	3.8635	0	0.042527045	33	0.064745	0.31925	369	8.287	69	74	5.49e-06	13	0.032297	0	23.68419	1.970432
"ERR3586900"	"TARA_B100001076"	"TARA_110"	"MES"	"non polar"	0.22	3	"2011-05-22T13:20"	-1.8902	-84.6141	380	"[SPO] South Pacific Ocean (MRGID:1910)"	10.082375	2.43975	0.00144	NA	34.747805	0.96385	3.401892	NA	NA	26.748625	NA	NA	26.734022	NA	NA	0.042527045	33	0.064745	NA	373	NA	75	68	5.49e-06	13	0.032297	0	26.748625	3.401892
"ERR3586901"	"TARA_B100000939"	"TARA_112"	"SRF"	"non polar"	0.22	3	"2011-06-14T16:45"	-23.2811	-129.3947	5	"[SPO] South Pacific Ocean (MRGID:1910)"	24.26287	201.6702	0	0	36.43917	0.27844	1.496493	0.0018	0	24.65312	0.14225	NA	0.167491	0.7425	0	0.00623687	134	0.040113	0.0075	1019	0.02525	433	142	0.000157501	141	-0.120564	11.083333	24.65312	1.496493
"ERR3586902"	"TARA_B100000943"	"TARA_112"	"DCM"	"non polar"	0.22	3	"2011-06-15T00:55:48"	-23.2189	-129.4997	155	"[SPO] South Pacific Ocean (MRGID:1910)"	21.94937	206.4346	0.06888	0.0011	35.90434	0.2814	1.745449	0.0104	0	24.927695	0.1145	NA	0.423501	0.6935	0	0.00623687	131	0.040113	0.014	302	0.04175	306	140	0.000157501	146	-0.120564	11.083333	24.927695	1.745449
"ERR3586903"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586904"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586905"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586906"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586907"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586908"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586909"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586910"	"TARA_B100000658"	"TARA_132"	"SRF"	"non polar"	0.22	3	"2011-10-04T17:46"	31.5213	-158.9958	5	"[NPO] North Pacific Ocean (MRGID:1908)"	25.164595	197.7245	-0.00288	0.0024	35.19025	0.28116	1.397096	0.0035	0	23.434915	0.0062	NA	0	2.4278	0	0.022323498	42	0.043804	0.002	1026	0.01	1055	52	0.00081438	50	0.134524	0	23.434915	1.397096
"ERR3586911"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586912"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586913"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586914"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586915"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586916"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586917"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586918"	"TARA_B100001090"	"TARA_133"	"DCM"	"non polar"	0.22	3	"2011-10-19T00:09"	35.4002	-127.7499	45	"[NPO] North Pacific Ocean (MRGID:1908)"	13.874505	236.1591	0.37077	0.03465	33.208145	1.0633	2.683702	0.10295	0	24.82737	0.43225	NA	1.185394	2.65725	0.0169	0.019672674	11	0.043359	0.06	530	0.92875	95	38	0.000164224	29	-0.465615	41.555556	24.82737	2.683702
"ERR3586919"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586920"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586921"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586922"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586923"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586924"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586925"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586926"	"TARA_B100001937"	"TARA_141"	"SRF"	"non polar"	0.22	3	"2011-12-30T13:35"	9.8481	-80.0454	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	27.1673	195.502875	0.0183	NA	34.80515	0.2852	1.82175	NA	NA	22.518037	0.0132	NA	0	1.1195	NA	0.008022053	34	0	0.00205	488	5e-04	968	66	0.001378918	13	NA	0	22.518037	1.82175
"ERR3586927"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586928"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586929"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586930"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586931"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586932"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586933"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
