genome_type	family	genus	subclade	annotation_combination	length_bin_start	length_bin_end	n_proteins
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	275	300	9
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	300	325	5
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	325	350	1
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	375	400	2
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	400	425	1
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	450	475	2
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	500	525	1
Isolate	Pelagibacteraceae	Accedentipelagibacter	Ia.3.IV	Pfam only	800	825	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	75	100	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	200	225	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	275	300	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	300	325	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	325	350	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	350	375	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO	800	825	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	25	50	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	50	75	11
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	75	100	25
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	100	125	32
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	125	150	38
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	150	175	48
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	175	200	51
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	200	225	41
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	225	250	56
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	250	275	48
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	275	300	45
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	300	325	39
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	325	350	48
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	350	375	42
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	375	400	31
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	400	425	26
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	425	450	38
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	450	475	31
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	475	500	23
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	500	525	11
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	525	550	7
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	550	575	9
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	575	600	12
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	600	625	10
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	625	650	10
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	650	675	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	675	700	8
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	700	725	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	725	750	7
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	750	775	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	775	800	6
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	800	825	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	825	850	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	850	875	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	875	900	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	900	925	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	925	950	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	950	975	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	975	1000	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1000	1025	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1050	1075	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1125	1150	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1350	1375	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1375	1400	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + KO + Pfam	1500	1525	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	50	75	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	75	100	13
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	100	125	20
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	125	150	20
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	150	175	20
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	175	200	24
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	200	225	18
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	225	250	26
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	250	275	22
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	275	300	20
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	300	325	28
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	325	350	16
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	350	375	13
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	375	400	17
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	400	425	10
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	425	450	12
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	450	475	7
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	475	500	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	525	550	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	550	575	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	575	600	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	600	625	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	675	700	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	800	825	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	1025	1050	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG + Pfam	1475	1500	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	50	75	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	100	125	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	125	150	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	150	175	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	200	225	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	225	250	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	250	275	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	275	300	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	300	325	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	325	350	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	350	375	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	375	400	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	400	425	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	425	450	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	600	625	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	COG only	675	700	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO + Pfam	50	75	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO + Pfam	75	100	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO + Pfam	125	150	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO + Pfam	150	175	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO + Pfam	300	325	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	KO only	150	175	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	25	50	8
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	50	75	18
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	75	100	11
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	100	125	10
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	125	150	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	150	175	6
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	175	200	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	200	225	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	225	250	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	250	275	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	275	300	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	300	325	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	350	375	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	475	500	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	525	550	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	550	575	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	No annotation	575	600	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	25	50	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	50	75	4
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	75	100	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	100	125	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	125	150	6
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	150	175	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	175	200	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	200	225	5
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	225	250	2
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	250	275	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	275	300	3
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	300	325	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	375	400	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	450	475	1
Isolate	Pelagibacteraceae	Alipelagibacter	Ia.4.N1	Pfam only	725	750	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	150	175	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	175	200	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	200	225	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	225	250	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	250	275	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	275	300	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	300	325	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	325	350	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	350	375	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	375	400	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	425	450	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	450	475	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	575	600	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO	975	1000	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	25	50	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	50	75	36
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	75	100	78
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	100	125	79
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	125	150	129
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	150	175	155
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	175	200	157
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	200	225	117
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	225	250	173
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	250	275	158
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	275	300	178
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	300	325	158
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	325	350	177
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	350	375	149
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	375	400	99
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	400	425	86
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	425	450	127
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	450	475	96
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	475	500	76
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	500	525	40
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	525	550	30
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	550	575	31
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	575	600	39
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	600	625	26
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	625	650	27
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	650	675	19
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	675	700	28
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	700	725	21
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	725	750	21
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	750	775	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	775	800	15
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	800	825	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	825	850	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	850	875	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	875	900	15
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	900	925	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	925	950	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	950	975	8
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	975	1000	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1000	1025	7
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1025	1050	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1050	1075	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1125	1150	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1350	1375	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1375	1400	6
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1500	1525	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	50	75	10
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	75	100	51
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	100	125	74
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	125	150	81
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	150	175	67
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	175	200	92
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	200	225	70
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	225	250	88
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	250	275	85
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	275	300	67
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	300	325	97
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	325	350	59
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	350	375	52
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	375	400	98
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	400	425	48
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	425	450	30
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	450	475	21
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	475	500	17
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	500	525	10
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	525	550	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	550	575	13
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	575	600	16
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	600	625	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	675	700	8
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	700	725	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	750	775	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	800	825	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	825	850	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	900	925	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	950	975	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	1125	1150	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	25	50	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	50	75	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	75	100	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	100	125	17
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	125	150	7
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	150	175	10
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	175	200	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	200	225	14
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	225	250	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	250	275	8
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	275	300	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	300	325	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	325	350	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	350	375	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	375	400	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	400	425	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	425	450	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	500	525	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	575	600	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	875	900	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	75	100	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	150	175	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	200	225	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	275	300	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	300	325	6
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	425	450	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO only	75	100	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO only	150	175	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO only	400	425	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	25	50	39
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	50	75	72
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	75	100	51
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	100	125	31
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	125	150	24
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	150	175	32
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	175	200	16
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	200	225	8
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	225	250	9
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	250	275	11
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	275	300	10
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	300	325	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	325	350	5
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	350	375	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	375	400	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	400	425	6
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	425	450	3
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	450	475	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	500	525	2
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	525	550	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	550	575	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	575	600	4
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	600	625	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	675	700	1
Isolate	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	725	750	2
