OG_ID	ko_best	ko_best_definition	ko_support	n_genes	ko_rate
OG0000430	K09125	queuosine precursor transporter	503	503	1
OG0000431	K03502	DNA polymerase V	488	503	0.9701789264413518
OG0000432	K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	491	503	0.9761431411530815
OG0000433	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	490	503	0.974155069582505
OG0000435	K02109	F-type H+-transporting ATPase subunit b	500	503	0.9940357852882704
OG0000436	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	494	503	0.9821073558648111
OG0000437	K07113	UPF0716 protein FxsA	502	503	0.9980119284294234
OG0000439	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	289	502	0.5756972111553785
OG0000440	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	495	502	0.9860557768924303
OG0000441	K05834	homoserine/homoserine lactone efflux protein	317	502	0.6314741035856574
OG0000442	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	502	502	1
OG0000443	K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	500	502	0.9960159362549801
OG0000444	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	393	502	0.7828685258964143
OG0000445	K02909	large subunit ribosomal protein L31	502	502	1
OG0000446	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	488	502	0.9721115537848606
OG0000447	K01679	fumarate hydratase, class II [EC:4.2.1.2]	495	502	0.9860557768924303
OG0000448	K02356	elongation factor P	502	502	1
OG0000449	K02834	ribosome-binding factor A	501	502	0.99800796812749
OG0000450	K02952	small subunit ribosomal protein S13	502	502	1
OG0000451	K09014	Fe-S cluster assembly protein SufB	501	502	0.99800796812749
OG0000452	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	498	502	0.9920318725099602
OG0000453	K09987	uncharacterized protein	497	501	0.9920159680638723
OG0000455	K07736	CarD family transcriptional regulator, regulator of rRNA transcription	501	501	1
OG0000456	K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	496	501	0.9900199600798403
OG0000457	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	501	501	1
OG0000458	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	490	501	0.9780439121756487
OG0000459	K03072	preprotein translocase subunit SecD	484	501	0.9660678642714571
OG0000460	K02110	F-type H+-transporting ATPase subunit c	480	501	0.9580838323353293
OG0000460	K02128	F-type H+-transporting ATPase subunit c	20	501	0.03992015968063872
OG0000462	K22074	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	499	501	0.9960079840319361
OG0000463	K02956	small subunit ribosomal protein S15	501	501	1
OG0000464	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	483	501	0.9640718562874252
OG0000465	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	471	500	0.942
OG0000466	K00220	cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	35	500	0.07
OG0000466	K04517	prephenate dehydrogenase [EC:1.3.1.12]	202	500	0.404
OG0000467	K02836	peptide chain release factor 2	492	500	0.984
OG0000468	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	490	500	0.98
OG0000469	K07738	transcriptional repressor NrdR	495	500	0.99
OG0000470	K05807	outer membrane protein assembly factor BamD	500	500	1
OG0000471	K03558	membrane protein required for colicin V production	497	500	0.994
OG0000473	K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	498	500	0.996
OG0000474	K02108	F-type H+-transporting ATPase subunit a	498	500	0.996
OG0000475	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	500	500	1
OG0000476	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	8	500	0.016
OG0000477	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	489	500	0.978
OG0000478	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	498	500	0.996
OG0000479	K02968	small subunit ribosomal protein S20	499	500	0.998
OG0000480	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	499	500	0.998
OG0000481	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	500	500	1
OG0000482	K02355	elongation factor G	493	500	0.986
OG0000483	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	498	500	0.996
OG0000484	K07018	uncharacterized protein	496	500	0.992
OG0000485	K02992	small subunit ribosomal protein S7	498	500	0.996
OG0000486	K05837	rod shape determining protein RodA	479	499	0.9599198396793587
OG0000487	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	473	499	0.9478957915831663
OG0000487	K00769	xanthine phosphoribosyltransferase [EC:2.4.2.22]	22	499	0.04408817635270541
OG0000488	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	21	499	0.04208416833667335
OG0000489	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	486	499	0.9739478957915831
OG0000491	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	4	499	0.008016032064128256
OG0000491	K02358	elongation factor Tu	488	499	0.9779559118236473
OG0000492	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	497	499	0.9959919839679359
OG0000493	K03111	single-strand DNA-binding protein	497	499	0.9959919839679359
OG0000494	K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	486	499	0.9739478957915831
OG0000495	K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	413	499	0.8276553106212425
OG0000496	K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	499	499	1
OG0000497	K03634	outer membrane lipoprotein carrier protein	123	499	0.24649298597194388
OG0000499	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	496	499	0.9939879759519038
OG0000500	K14981	two-component system, OmpR family, response regulator ChvI	491	499	0.9839679358717435
OG0000501	K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	485	499	0.9719438877755511
OG0000502	K05515	penicillin-binding protein 2 [EC:3.4.16.4]	480	499	0.9619238476953907
OG0000505	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	479	499	0.9599198396793587
OG0000506	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	490	499	0.9819639278557114
OG0000507	K06997	PLP dependent protein	496	499	0.9939879759519038
OG0000509	K00939	adenylate kinase [EC:2.7.4.3]	432	499	0.8657314629258517
OG0000510	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	498	499	0.9979959919839679
OG0000511	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	476	499	0.9539078156312625
OG0000512	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	496	499	0.9939879759519038
OG0000513	K13256	protein PsiE	497	499	0.9959919839679359
OG0000514	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	492	499	0.9859719438877755
OG0000515	K03530	DNA-binding protein HU-beta	143	498	0.28714859437751006
OG0000516	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	498	498	1
OG0000517	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	488	498	0.9799196787148594
OG0000519	K02314	replicative DNA helicase [EC:5.6.2.3]	497	498	0.9979919678714859
OG0000520	K03702	excinuclease ABC subunit B	496	498	0.9959839357429718
OG0000521	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	487	498	0.9779116465863453
OG0000522	K00275	pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	498	498	1
OG0000523	K02994	small subunit ribosomal protein S8	497	498	0.9979919678714859
OG0000525	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	497	498	0.9979919678714859
OG0000526	K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]	487	498	0.9779116465863453
OG0000528	K01520	dUTP diphosphatase [EC:3.6.1.23]	495	498	0.9939759036144579
OG0000529	K02876	large subunit ribosomal protein L15	497	498	0.9979919678714859
OG0000530	K02988	small subunit ribosomal protein S5	496	498	0.9959839357429718
OG0000531	K02933	large subunit ribosomal protein L6	495	498	0.9939759036144579
OG0000532	K02982	small subunit ribosomal protein S3	498	498	1
OG0000533	K02890	large subunit ribosomal protein L22	492	498	0.9879518072289156
OG0000534	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	498	498	1
OG0000535	K23010	metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]	468	497	0.9416498993963782
OG0000536	K05524	ferredoxin	496	497	0.9979879275653923
OG0000537	K03590	cell division protein FtsA	123	497	0.24748490945674045
OG0000539	K07390	monothiol glutaredoxin	494	497	0.993963782696177
OG0000540	K01689	enolase [EC:4.2.1.11]	497	497	1
OG0000541	K02996	small subunit ribosomal protein S9	497	497	1
OG0000542	K02871	large subunit ribosomal protein L13	496	497	0.9979879275653923
OG0000544	K02257	heme o synthase [EC:2.5.1.141]	496	497	0.9979879275653923
OG0000546	K02954	small subunit ribosomal protein S14	497	497	1
OG0000547	K07146	UPF0176 protein	484	497	0.9738430583501007
OG0000548	K02884	large subunit ribosomal protein L19	497	497	1
OG0000550	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	492	496	0.9919354838709677
OG0000551	K03498	trk/ktr system potassium uptake protein	490	496	0.9879032258064516
OG0000552	K00432	glutathione peroxidase [EC:1.11.1.9]	496	496	1
OG0000553	K02116	ATP synthase protein I	496	496	1
OG0000554	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	495	496	0.9979838709677419
OG0000555	K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	411	496	0.8286290322580645
OG0000556	K03980	putative peptidoglycan lipid II flippase	481	496	0.969758064516129
OG0000557	K02886	large subunit ribosomal protein L2	491	496	0.9899193548387096
OG0000558	K01658	anthranilate synthase component II [EC:4.1.3.27]	485	495	0.9797979797979798
OG0000559	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	474	495	0.9575757575757575
OG0000560	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	303	495	0.6121212121212121
OG0000561	K00545	catechol O-methyltransferase [EC:2.1.1.6]	20	495	0.04040404040404041
OG0000561	K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	461	495	0.9313131313131313
OG0000562	K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	487	495	0.9838383838383838
OG0000563	K08998	uncharacterized protein	495	495	1
OG0000564	K00003	homoserine dehydrogenase [EC:1.1.1.3]	478	495	0.9656565656565657
OG0000566	K12340	outer membrane protein	414	495	0.8363636363636363
OG0000567	K00024	malate dehydrogenase [EC:1.1.1.37]	485	495	0.9797979797979798
OG0000568	K09949	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	479	495	0.9676767676767677
OG0000569	K18588	coenzyme Q-binding protein COQ10	494	495	0.997979797979798
OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	471	495	0.9515151515151515
OG0000571	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	491	495	0.9919191919191919
OG0000573	K03820	apolipoprotein N-acyltransferase [EC:2.3.1.269]	463	495	0.9353535353535354
OG0000574	K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	486	495	0.9818181818181818
OG0000575	K02946	small subunit ribosomal protein S10	495	495	1
OG0000576	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	490	495	0.98989898989899
OG0000577	K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	32	494	0.06477732793522267
OG0000578	K06213	magnesium transporter	492	494	0.9959514170040485
OG0000579	K03796	Bax protein	494	494	1
OG0000580	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	493	494	0.9979757085020243
OG0000581	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	117	494	0.23684210526315788
OG0000582	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	490	494	0.9919028340080972
OG0000583	K02078	acyl carrier protein	494	494	1
OG0000584	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	481	494	0.9736842105263158
OG0000585	K03979	GTPase [EC:3.6.5.-]	494	494	1
OG0000586	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	488	494	0.9878542510121457
OG0000588	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	494	494	1
OG0000589	K01638	malate synthase [EC:2.3.3.9]	487	494	0.9858299595141701
OG0000590	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	486	494	0.9838056680161943
OG0000591	K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	62	494	0.12550607287449392
OG0000592	K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	146	494	0.29554655870445345
OG0000593	K02881	large subunit ribosomal protein L18	494	494	1
OG0000595	K01338	ATP-dependent Lon protease [EC:3.4.21.53]	473	493	0.9594320486815415
OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	484	493	0.9817444219066938
OG0000598	K03536	ribonuclease P protein component [EC:3.1.26.5]	490	493	0.9939148073022313
OG0000600	K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	474	493	0.9614604462474645
OG0000601	K02601	transcription termination/antitermination protein NusG	492	493	0.9979716024340771
OG0000602	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	477	493	0.9675456389452333
OG0000603	K03497	ParB family transcriptional regulator, chromosome partitioning protein	492	493	0.9979716024340771
OG0000604	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	492	493	0.9979716024340771
OG0000605	K02965	small subunit ribosomal protein S19	493	493	1
OG0000606	K09015	Fe-S cluster assembly protein SufD	435	493	0.8823529411764706
OG0000607	K02950	small subunit ribosomal protein S12	493	493	1
OG0000608	K00241	succinate dehydrogenase cytochrome b subunit	59	493	0.11967545638945233
OG0000609	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	1	492	0.0020325203252032522
OG0000610	K05788	integration host factor subunit beta	22	492	0.044715447154471545
OG0000611	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	490	492	0.9959349593495935
OG0000613	K02986	small subunit ribosomal protein S4	492	492	1
OG0000614	K01999	branched-chain amino acid transport system substrate-binding protein	477	492	0.9695121951219512
OG0000614	K11959	urea transport system substrate-binding protein	7	492	0.014227642276422764
OG0000616	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	492	492	1
OG0000617	K01581	ornithine decarboxylase [EC:4.1.1.17]	480	492	0.975609756097561
OG0000618	K00809	deoxyhypusine synthase [EC:2.5.1.46]	486	492	0.9878048780487805
OG0000619	K02867	large subunit ribosomal protein L11	489	492	0.9939024390243902
OG0000620	K03664	SsrA-binding protein	492	492	1
OG0000621	K03569	rod shape-determining protein MreB and related proteins	491	492	0.9979674796747967
OG0000622	K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	22	492	0.044715447154471545
OG0000623	K04773	protease IV [EC:3.4.21.-]	481	492	0.9776422764227642
OG0000624	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	490	492	0.9959349593495935
OG0000626	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	486	492	0.9878048780487805
OG0000628	K02878	large subunit ribosomal protein L16	492	492	1
OG0000629	K03503	DNA polymerase V [EC:3.4.21.-]	490	492	0.9959349593495935
OG0000630	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	468	491	0.9531568228105907
OG0000631	K02967	small subunit ribosomal protein S2	489	491	0.9959266802443992
OG0000632	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	488	491	0.9938900203665988
OG0000633	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	455	491	0.9266802443991853
OG0000634	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	491	491	1
OG0000635	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	491	491	1
OG0000636	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	491	491	1
OG0000637	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	489	491	0.9959266802443992
OG0000638	K09823	Fur family transcriptional regulator, zinc uptake regulator	474	491	0.9653767820773931
OG0000639	K17938	peptide/bleomycin uptake transporter	483	491	0.9837067209775967
OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	489	491	0.9959266802443992
OG0000641	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	485	491	0.9877800407331976
OG0000642	K07157	uncharacterized protein	484	491	0.9857433808553971
OG0000643	K02931	large subunit ribosomal protein L5	491	491	1
OG0000644	K02961	small subunit ribosomal protein S17	486	491	0.9898167006109979
OG0000645	K02904	large subunit ribosomal protein L29	419	491	0.8533604887983707
OG0000646	K06876	(6-4)DNA photolyase [EC:4.1.99.13]	489	491	0.9959266802443992
OG0000647	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	491	491	1
OG0000648	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	488	490	0.9959183673469387
OG0000649	K01720	2-methylcitrate dehydratase [EC:4.2.1.79]	468	490	0.9551020408163265
OG0000650	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	490	490	1
OG0000651	K03149	thiazole synthase [EC:2.8.1.10]	486	490	0.9918367346938776
OG0000652	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	468	490	0.9551020408163265
OG0000653	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	483	490	0.9857142857142858
OG0000654	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	484	490	0.9877551020408163
OG0000655	K00891	shikimate kinase [EC:2.7.1.71]	484	490	0.9877551020408163
OG0000656	K02874	large subunit ribosomal protein L14	490	490	1
OG0000657	K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	281	489	0.5746421267893661
OG0000661	K13628	iron-sulfur cluster assembly protein	478	489	0.9775051124744376
OG0000662	K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	1	489	0.002044989775051125
OG0000664	K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	4	489	0.0081799591002045
OG0000665	K03075	preprotein translocase subunit SecG	489	489	1
OG0000666	K02259	heme a synthase [EC:1.17.99.9]	489	489	1
OG0000667	K01633	7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	23	489	0.04703476482617587
OG0000668	K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	485	489	0.9918200408997955
OG0000669	K09013	Fe-S cluster assembly ATP-binding protein	489	489	1
OG0000670	K00242	succinate dehydrogenase membrane anchor subunit	94	489	0.19222903885480572
OG0000671	K01657	anthranilate synthase component I [EC:4.1.3.27]	450	488	0.9221311475409836
OG0000672	K03553	recombination protein RecA	486	488	0.9959016393442623
OG0000673	K06217	phosphate starvation-inducible protein PhoH and related proteins	484	488	0.9918032786885246
OG0000673	K07175	PhoH-like ATPase	1	488	0.0020491803278688526
OG0000674	K02427	23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	320	488	0.6557377049180327
OG0000675	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	477	488	0.9774590163934426
OG0000676	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	23	488	0.0471311475409836
OG0000677	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	487	488	0.9979508196721312
OG0000678	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	468	488	0.9590163934426229
OG0000679	K02906	large subunit ribosomal protein L3	484	488	0.9918032786885246
OG0000681	K02357	elongation factor Ts	485	487	0.9958932238193019
OG0000682	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	22	487	0.045174537987679675
OG0000682	K07816	GTP pyrophosphokinase [EC:2.7.6.5]	2	487	0.004106776180698152
OG0000683	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	482	487	0.9897330595482546
OG0000684	K23265	phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]	481	487	0.9876796714579056
OG0000685	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	476	487	0.9774127310061602
OG0000686	K03523	biotin transport system substrate-specific component	486	487	0.997946611909651
OG0000688	K09966	uncharacterized protein	487	487	1
OG0000689	K03676	glutaredoxin 3	86	487	0.17659137577002054
OG0000692	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	477	487	0.9794661190965093
OG0000694	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	476	487	0.9774127310061602
OG0000696	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	465	486	0.9567901234567902
OG0000697	K01698	porphobilinogen synthase [EC:4.2.1.24]	485	486	0.9979423868312757
OG0000698	K03565	regulatory protein	480	486	0.9876543209876543
OG0000699	K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	1	486	0.00205761316872428
OG0000700	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	484	486	0.9958847736625515
OG0000701	K02004	putative ABC transport system permease protein	6	486	0.012345679012345678
OG0000701	K09808	lipoprotein-releasing system permease protein	470	486	0.9670781893004116
OG0000703	K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	486	486	1
OG0000704	K03210	preprotein translocase subunit YajC	486	486	1
OG0000706	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	482	486	0.9917695473251029
OG0000708	K03711	Fur family transcriptional regulator, ferric uptake regulator	431	486	0.8868312757201646
OG0000709	K02895	large subunit ribosomal protein L24	484	486	0.9958847736625515
OG0000710	K13643	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	446	486	0.9176954732510288
OG0000713	K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	481	485	0.9917525773195877
OG0000715	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	478	485	0.9855670103092784
OG0000716	K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	129	485	0.26597938144329897
OG0000716	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	1	485	0.002061855670103093
OG0000717	K02291	15-cis-phytoene synthase [EC:2.5.1.32]	9	485	0.018556701030927835
OG0000718	K00859	dephospho-CoA kinase [EC:2.7.1.24]	480	485	0.9896907216494846
OG0000719	K11085	ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]	6	484	0.012396694214876033
OG0000720	K00945	CMP/dCMP kinase [EC:2.7.4.25]	474	484	0.9793388429752066
OG0000721	K01265	methionyl aminopeptidase [EC:3.4.11.18]	481	484	0.993801652892562
OG0000722	K02113	F-type H+-transporting ATPase subunit delta	484	484	1
OG0000723	K03424	TatD DNase family protein [EC:3.1.21.-]	484	484	1
OG0000724	K03621	phosphate acyltransferase [EC:2.3.1.274]	483	484	0.9979338842975206
OG0000725	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	484	484	1
OG0000726	K02864	large subunit ribosomal protein L10	482	484	0.9958677685950413
OG0000727	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	481	483	0.9958592132505176
OG0000729	K05527	BolA family transcriptional regulator, general stress-responsive regulator	31	483	0.06418219461697723
OG0000730	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	481	483	0.9958592132505176
OG0000731	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	475	483	0.9834368530020704
OG0000733	K03154	sulfur carrier protein	481	483	0.9958592132505176
OG0000734	K01465	dihydroorotase [EC:3.5.2.3]	472	483	0.9772256728778468
OG0000735	K04764	integration host factor subunit alpha	38	482	0.07883817427385892
OG0000739	K03525	type III pantothenate kinase [EC:2.7.1.33]	476	482	0.9875518672199171
OG0000740	K03570	rod shape-determining protein MreC	481	482	0.9979253112033195
OG0000741	K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	20	482	0.04149377593360996
OG0000742	K02835	peptide chain release factor 1	478	482	0.991701244813278
OG0000744	K03545	trigger factor	468	482	0.970954356846473
OG0000746	K04744	LPS-assembly protein	464	481	0.9646569646569647
OG0000747	K02054	putative spermidine/putrescine transport system permease protein	440	481	0.9147609147609148
OG0000747	K11071	spermidine/putrescine transport system permease protein	24	481	0.0498960498960499
OG0000748	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	481	481	1
OG0000750	K05896	segregation and condensation protein A	478	481	0.9937629937629938
OG0000751	K06024	segregation and condensation protein B	481	481	1
OG0000753	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	470	481	0.9771309771309772
OG0000754	K03643	LPS-assembly lipoprotein	145	481	0.30145530145530147
OG0000759	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	478	480	0.9958333333333333
OG0000759	K00980	glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	1	480	0.0020833333333333333
OG0000761	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	478	480	0.9958333333333333
OG0000764	K02863	large subunit ribosomal protein L1	480	480	1
OG0000765	K09826	Fur family transcriptional regulator, iron response regulator	480	480	1
OG0000766	K03417	methylisocitrate lyase [EC:4.1.3.30]	470	479	0.9812108559498957
OG0000767	K09969	general L-amino acid transport system substrate-binding protein	477	479	0.9958246346555324
OG0000768	K02939	large subunit ribosomal protein L9	476	479	0.9937369519832986
OG0000769	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	462	479	0.964509394572025
OG0000770	K23264	phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]	479	479	1
OG0000771	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	472	479	0.9853862212943633
OG0000772	K02935	large subunit ribosomal protein L7/L12	479	479	1
OG0000773	K03116	sec-independent protein translocase protein TatA	479	479	1
OG0000775	K06889	uncharacterized protein	12	479	0.025052192066805846
OG0000776	K11749	regulator of sigma E protease [EC:3.4.24.-]	479	479	1
OG0000777	K06320	spore maturation protein CgeB	247	478	0.5167364016736402
OG0000779	K01756	adenylosuccinate lyase [EC:4.3.2.2]	463	478	0.9686192468619247
